dataset,muscle,mvc,participant,test
Romain2017,ant. delt.,2.8054968334670152e-05,4,5
Romain2017,ant. delt.,0.00012479568313129098,4,8
Romain2017,ant. delt.,6.586952400878266e-05,4,9
Romain2017,ant. delt.,7.108891556755176e-06,4,10
Romain2017,ant. delt.,0.00025263331263707394,4,13
Romain2017,mid. delt.,0.00017124454090147715,4,0
Romain2017,mid. delt.,0.0002455609436151203,4,3
Romain2017,mid. delt.,0.0001963091618612015,4,4
Romain2017,mid. delt.,0.00013224040611883604,4,5
Romain2017,mid. delt.,0.00012161797384057171,4,8
Romain2017,mid. delt.,5.5770566109789745e-05,4,9
Romain2017,mid. delt.,6.657811215600337e-06,4,10
Romain2017,mid. delt.,2.519993738137265e-05,4,13
Romain2017,post. delt.,4.8751561854746005e-05,4,0
Romain2017,post. delt.,7.957997469699128e-05,4,3
Romain2017,post. delt.,8.63160607098447e-05,4,4
Romain2017,post. delt.,0.0001694902151873945,4,5
Romain2017,post. delt.,7.025646348606921e-05,4,8
Romain2017,post. delt.,0.0001271050669858667,4,9
Romain2017,post. delt.,1.4681817787550708e-05,4,10
Romain2017,post. delt.,7.870278483631472e-06,4,13
Romain2017,pec. maj.,1.5300230178835494e-05,4,0
Romain2017,pec. maj.,2.1836515609608756e-05,4,3
Romain2017,pec. maj.,7.877157822802063e-06,4,4
Romain2017,pec. maj.,1.0976457832327642e-05,4,5
Romain2017,pec. maj.,7.275960710130795e-06,4,8
Romain2017,pec. maj.,7.3733546207297745e-06,4,9
Romain2017,pec. maj.,3.818748264525839e-05,4,10
Romain2017,pec. maj.,0.00015184686586106354,4,13
Romain2017,supra.,0.0004136143325165881,4,0
Romain2017,supra.,0.0009073745564884828,4,3
Romain2017,supra.,0.0007867582734669529,4,4
Romain2017,supra.,0.0005306354997475996,4,5
Romain2017,supra.,0.0003734833763030333,4,8
Romain2017,supra.,0.00035557560733115413,4,9
Romain2017,supra.,9.419597426905184e-05,4,10
Romain2017,supra.,0.0001471296344762299,4,13
Romain2017,infra.,1.6334083641707787e-05,4,0
Romain2017,infra.,3.9592960374847474e-05,4,3
Romain2017,infra.,2.402747740281612e-05,4,4
Romain2017,infra.,0.00013608383284895,4,5
Romain2017,infra.,2.6001824686665553e-05,4,8
Romain2017,infra.,5.9491862566160916e-05,4,9
Romain2017,infra.,7.586771124372725e-06,4,10
Romain2017,infra.,1.042942599429582e-05,4,13
Romain2017,subscap.,1.634892071708018e-05,4,0
Romain2017,subscap.,1.7942853117940385e-05,4,3
Romain2017,subscap.,2.229771020390956e-05,4,4
Romain2017,subscap.,7.366987889094432e-05,4,5
Romain2017,subscap.,2.9905943245590863e-05,4,8
Romain2017,subscap.,4.276732732035397e-05,4,9
Romain2017,subscap.,7.369142733098557e-06,4,10
Romain2017,subscap.,7.522590672855488e-06,4,13
Romain2017,upp. trap.,0.0003230865479108022,5,0
Romain2017,upp. trap.,0.0003630094630186273,5,3
Romain2017,upp. trap.,0.0003206666450967101,5,4
Romain2017,upp. trap.,2.2196432628295055e-05,5,5
Romain2017,upp. trap.,9.310843697633323e-05,5,8
Romain2017,upp. trap.,1.540173587935146e-05,5,9
Romain2017,upp. trap.,2.1344649493851507e-05,5,10
Romain2017,upp. trap.,0.00016037074540262142,5,13
Romain2017,ant. delt.,0.00016889588908146038,5,0
Romain2017,ant. delt.,0.0002725254690518857,5,3
Romain2017,ant. delt.,0.00019212772906886268,5,4
Romain2017,ant. delt.,7.767981756685054e-06,5,5
Romain2017,ant. delt.,4.3595426943709775e-05,5,8
Romain2017,ant. delt.,3.831983911333054e-05,5,9
Romain2017,ant. delt.,1.0675019280635172e-05,5,10
Romain2017,ant. delt.,0.00018844817239787914,5,13
Romain2017,mid. delt.,0.00010846426916203914,5,0
Romain2017,mid. delt.,0.00011894221682247344,5,3
Romain2017,mid. delt.,9.620188147815709e-05,5,4
Romain2017,mid. delt.,2.0223257935819722e-05,5,5
Romain2017,mid. delt.,7.101919640257001e-05,5,8
Romain2017,mid. delt.,5.1473505022475174e-05,5,9
Romain2017,mid. delt.,3.348345049846306e-05,5,10
Romain2017,mid. delt.,2.8751993743906922e-05,5,13
Romain2017,post. delt.,0.00011891913466344545,5,0
Romain2017,post. delt.,0.0001086070999060378,5,3
Romain2017,post. delt.,9.330788652263118e-05,5,4
Romain2017,post. delt.,8.079550835039557e-05,5,5
Romain2017,post. delt.,6.717616529737297e-05,5,8
Romain2017,post. delt.,7.151937776601346e-05,5,9
Romain2017,post. delt.,7.425632685498705e-05,5,10
Romain2017,post. delt.,7.126559795658677e-05,5,13
Romain2017,pec. maj.,6.376599242406291e-06,5,0
Romain2017,pec. maj.,1.5343359245392913e-05,5,3
Romain2017,pec. maj.,6.652647868613526e-06,5,4
Romain2017,pec. maj.,1.0988047434420385e-05,5,5
Romain2017,pec. maj.,5.09679505694317e-06,5,8
Romain2017,pec. maj.,4.4380699320353455e-06,5,9
Romain2017,pec. maj.,1.1353365045076315e-05,5,10
Romain2017,pec. maj.,8.239414326262196e-05,5,13
Romain2017,supra.,0.0008959341306535857,5,0
Romain2017,supra.,0.0011418746500656348,5,3
Romain2017,supra.,0.000932181486461024,5,4
Romain2017,supra.,0.0006934431173254896,5,5
Romain2017,supra.,0.0007833988437206046,5,8
Romain2017,supra.,0.0006051018535865277,5,9
Romain2017,supra.,0.0002530181088013101,5,10
Romain2017,supra.,0.0002243266254780143,5,13
Romain2017,infra.,0.0002114741372708529,5,0
Romain2017,infra.,0.0005931274855124708,5,3
Romain2017,infra.,0.00042346214348497346,5,4
Romain2017,infra.,7.932360126502585e-05,5,5
Romain2017,infra.,0.0006742056780997683,5,8
Romain2017,infra.,0.0008065808562406208,5,9
Romain2017,infra.,0.0003036065421641959,5,10
Romain2017,infra.,0.00011443399339981423,5,13
Romain2017,subscap.,9.69638476771065e-05,5,0
Romain2017,subscap.,0.00011282773261238221,5,3
Romain2017,subscap.,0.00011529861674220743,5,4
Romain2017,subscap.,0.00030841420432217996,5,5
Romain2017,subscap.,0.00018619146537017604,5,8
Romain2017,subscap.,0.00014784556222471027,5,9
Romain2017,subscap.,0.0004633452636001186,5,10
Romain2017,subscap.,5.4993367800057724e-05,5,13
Romain2017,upp. trap.,0.0004287168431337149,6,0
Romain2017,upp. trap.,0.0004101399206463673,6,3
Romain2017,upp. trap.,0.00032690066194862214,6,4
Romain2017,upp. trap.,0.00023303820337687076,6,5
Romain2017,upp. trap.,0.0003467896202548575,6,8
Romain2017,upp. trap.,0.00023256049257311173,6,9
Romain2017,upp. trap.,4.384683422447794e-05,6,10
Romain2017,upp. trap.,0.00025168545779337913,6,13
Romain2017,ant. delt.,0.0003064800632192649,6,0
Romain2017,ant. delt.,0.0003732225919977402,6,3
Romain2017,ant. delt.,0.0002911020997558594,6,4
Romain2017,ant. delt.,2.8540370054741693e-05,6,5
Romain2017,ant. delt.,9.936474732581303e-05,6,8
Romain2017,ant. delt.,0.00010316588720749244,6,9
Romain2017,ant. delt.,9.232089684377939e-05,6,10
Romain2017,ant. delt.,0.00030451094838090026,6,13
Romain2017,mid. delt.,0.0002860976240629682,6,0
Romain2017,mid. delt.,0.0003170218115222125,6,3
Romain2017,mid. delt.,0.00029002480182499925,6,4
Romain2017,mid. delt.,0.00022345897864143216,6,5
Romain2017,mid. delt.,0.00023709480301305734,6,8
Romain2017,mid. delt.,0.00023164952447230256,6,9
Romain2017,mid. delt.,1.2405893948220162e-05,6,10
Romain2017,mid. delt.,3.713415091427476e-05,6,13
Romain2017,post. delt.,0.00023570523571316986,6,0
Romain2017,post. delt.,0.00024725964833861283,6,3
Romain2017,post. delt.,0.0003673661750798506,6,4
Romain2017,post. delt.,0.0006449100126003624,6,5
Romain2017,post. delt.,0.0005904681641252513,6,8
Romain2017,post. delt.,0.00048268575323239275,6,9
Romain2017,post. delt.,1.3306039419428108e-05,6,10
Romain2017,post. delt.,1.4225358228467266e-05,6,13
Romain2017,pec. maj.,1.0083750387780172e-05,6,0
Romain2017,pec. maj.,6.530116599658231e-05,6,3
Romain2017,pec. maj.,9.20932975886688e-06,6,4
Romain2017,pec. maj.,6.27749088629628e-06,6,5
Romain2017,pec. maj.,1.3631516396365665e-05,6,8
Romain2017,pec. maj.,6.431805343828695e-06,6,9
Romain2017,pec. maj.,0.0002842607375254366,6,10
Romain2017,pec. maj.,0.00039325686328766274,6,13
Romain2017,supra.,0.00039190093953618825,6,0
Romain2017,supra.,0.00038985208791385626,6,3
Romain2017,supra.,0.00043170038190679626,6,4
Romain2017,supra.,0.00024386172199142325,6,5
Romain2017,supra.,0.0003013326303385148,6,8
Romain2017,supra.,0.00023174211745843383,6,9
Romain2017,supra.,3.9755624789350805e-05,6,10
Romain2017,supra.,0.00014032914131709826,6,13
Romain2017,infra.,0.0005107894056580652,6,0
Romain2017,infra.,0.0006676673663843572,6,3
Romain2017,infra.,0.0003730007834055118,6,4
Romain2017,infra.,0.0010025663795210542,6,5
Romain2017,infra.,0.00038057200966100656,6,8
Romain2017,infra.,0.0003515734516340262,6,9
Romain2017,infra.,5.7429698582004264e-05,6,10
Romain2017,infra.,0.0005988591882381397,6,13
Romain2017,subscap.,0.0004247755033866357,6,0
Romain2017,subscap.,0.0003274218083921921,6,3
Romain2017,subscap.,0.0018332499905382266,6,4
Romain2017,subscap.,0.00018793976686163277,6,5
Romain2017,subscap.,0.00047462468777482845,6,8
Romain2017,subscap.,2.0379399406914626e-20,6,9
Romain2017,subscap.,0.002456528042746841,6,10
Romain2017,subscap.,0.0013232668364566568,6,13
Romain2017,upp. trap.,0.00019292106571111944,7,0
Romain2017,upp. trap.,0.00019885204101551007,7,3
Romain2017,upp. trap.,0.00022081863151315642,7,4
Romain2017,upp. trap.,0.00022000759952049416,7,5
Romain2017,upp. trap.,0.00018988172444265342,7,8
Romain2017,upp. trap.,6.240169051773356e-05,7,9
Romain2017,upp. trap.,2.1625277271599212e-05,7,10
Romain2017,upp. trap.,9.837199001966266e-05,7,13
Romain2017,ant. delt.,0.0002589340675270526,7,0
Romain2017,ant. delt.,0.0003940569813730482,7,3
Romain2017,ant. delt.,0.0003336923141568349,7,4
Romain2017,ant. delt.,2.054405961865318e-05,7,5
Romain2017,ant. delt.,0.00011909252949528343,7,8
Romain2017,ant. delt.,2.7516769402773158e-05,7,9
Romain2017,ant. delt.,1.0515277859587474e-05,7,10
Romain2017,ant. delt.,0.00024118567208639288,7,13
Romain2017,mid. delt.,0.0001687826463808569,7,0
Romain2017,mid. delt.,0.000140703775119604,7,3
Romain2017,mid. delt.,0.00017429800890955786,7,4
Romain2017,mid. delt.,0.00015496454954765435,7,5
Romain2017,mid. delt.,8.993386447465234e-05,7,8
Romain2017,mid. delt.,6.581534017355972e-05,7,9
Romain2017,mid. delt.,2.07816255986026e-05,7,10
Romain2017,mid. delt.,6.25231750870412e-05,7,13
Romain2017,post. delt.,9.587770179838204e-05,7,0
Romain2017,post. delt.,0.00014746744279995965,7,3
Romain2017,post. delt.,8.31711088109669e-05,7,4
Romain2017,post. delt.,0.0001971138822026127,7,5
Romain2017,post. delt.,6.414763436575642e-05,7,8
Romain2017,post. delt.,7.018083784093717e-05,7,9
Romain2017,post. delt.,5.6782940393472165e-05,7,10
Romain2017,post. delt.,3.3028520669423825e-05,7,13
Romain2017,pec. maj.,3.6206489150746183e-06,7,0
Romain2017,pec. maj.,1.3885801881604385e-05,7,3
Romain2017,pec. maj.,1.1677025650429792e-05,7,4
Romain2017,pec. maj.,6.813080892456579e-06,7,5
Romain2017,pec. maj.,1.5932050047237726e-05,7,8
Romain2017,pec. maj.,1.5814902239986208e-05,7,9
Romain2017,pec. maj.,2.8487186152590833e-05,7,10
Romain2017,pec. maj.,4.8930883072698645e-05,7,13
Romain2017,supra.,0.0004523805352772478,7,0
Romain2017,supra.,0.00040699375108836145,7,3
Romain2017,supra.,0.000612002950764675,7,4
Romain2017,supra.,0.000558277913910855,7,5
Romain2017,supra.,0.00046020220777311376,7,8
Romain2017,supra.,0.0003666128237190494,7,9
Romain2017,supra.,0.00018707715765696616,7,10
Romain2017,supra.,0.00027705004421819344,7,13
Romain2017,infra.,0.0002688240089221244,7,0
Romain2017,infra.,0.0002607272670631654,7,3
Romain2017,infra.,0.0003292040954838815,7,4
Romain2017,infra.,0.00017353091412209928,7,5
Romain2017,infra.,0.0001575583777621747,7,8
Romain2017,infra.,0.00014607293848698492,7,9
Romain2017,infra.,5.8909932124770844e-05,7,10
Romain2017,infra.,0.00011041721678760743,7,13
Romain2017,subscap.,0.00020494247373794953,7,0
Romain2017,subscap.,0.00019409406843867727,7,3
Romain2017,subscap.,0.0002053403906252544,7,4
Romain2017,subscap.,0.0004044956566895935,7,5
Romain2017,subscap.,0.0003081918078384257,7,8
Romain2017,subscap.,0.0002574402695279848,7,9
Romain2017,subscap.,0.00029326346904460826,7,10
Romain2017,subscap.,0.00014060783295313933,7,13
Romain2017,upp. trap.,0.00039163949821697445,8,0
Romain2017,upp. trap.,0.0005219087920100064,8,3
Romain2017,upp. trap.,0.00042286792762963093,8,4
Romain2017,upp. trap.,0.00021510318769067893,8,5
Romain2017,upp. trap.,0.00027627050566926027,8,8
Romain2017,upp. trap.,0.00022828191011649342,8,9
Romain2017,upp. trap.,1.9807125473035487e-05,8,10
Romain2017,upp. trap.,6.367167133762641e-05,8,13
Romain2017,ant. delt.,0.0004339782271573239,8,0
Romain2017,ant. delt.,0.0005249877961474379,8,3
Romain2017,ant. delt.,0.00045611379704992006,8,4
Romain2017,ant. delt.,3.650430022208751e-05,8,5
Romain2017,ant. delt.,0.00022156416529952526,8,8
Romain2017,ant. delt.,8.05149707283479e-05,8,9
Romain2017,ant. delt.,1.128233787829719e-05,8,10
Romain2017,ant. delt.,0.0001863545442488171,8,13
Romain2017,mid. delt.,0.00021747887719958918,8,0
Romain2017,mid. delt.,0.00017256295844331844,8,3
Romain2017,mid. delt.,0.00022849242510901367,8,4
Romain2017,mid. delt.,0.00019841448515384345,8,5
Romain2017,mid. delt.,0.00012731578491047393,8,8
Romain2017,mid. delt.,0.0001225196542123095,8,9
Romain2017,mid. delt.,1.8266336383750178e-05,8,10
Romain2017,mid. delt.,8.584820439786346e-05,8,13
Romain2017,post. delt.,0.00011561924657259225,8,0
Romain2017,post. delt.,0.00016098065385545784,8,3
Romain2017,post. delt.,0.00013579405941374146,8,4
Romain2017,post. delt.,0.00020434824005524007,8,5
Romain2017,post. delt.,6.681399490270475e-05,8,8
Romain2017,post. delt.,0.00014934646268122768,8,9
Romain2017,post. delt.,0.00010648499930374363,8,10
Romain2017,post. delt.,3.820021847179444e-05,8,13
Romain2017,pec. maj.,4.623016747185489e-05,8,0
Romain2017,pec. maj.,4.050883679517716e-05,8,3
Romain2017,pec. maj.,3.892501823989141e-05,8,4
Romain2017,pec. maj.,6.144157023904655e-06,8,5
Romain2017,pec. maj.,1.206814333455539e-05,8,8
Romain2017,pec. maj.,4.299682111644897e-06,8,9
Romain2017,pec. maj.,5.469298096392131e-05,8,10
Romain2017,pec. maj.,0.00024688844828427766,8,13
Romain2017,supra.,0.0003896238071704276,8,0
Romain2017,supra.,0.0006066118020302614,8,3
Romain2017,supra.,0.0004736186531146124,8,4
Romain2017,supra.,0.0004096220890784181,8,5
Romain2017,supra.,0.0004932926580264546,8,8
Romain2017,supra.,0.00046276223534468734,8,9
Romain2017,supra.,9.356424932532948e-05,8,10
Romain2017,supra.,8.128157122180088e-05,8,13
Romain2017,infra.,7.781194780242585e-05,8,0
Romain2017,infra.,0.00010494543720780023,8,3
Romain2017,infra.,7.59930245015498e-05,8,4
Romain2017,infra.,0.000340186526594249,8,5
Romain2017,infra.,2.9843601697008216e-05,8,8
Romain2017,infra.,0.0002954527298217296,8,9
Romain2017,infra.,0.0005832202665155691,8,10
Romain2017,infra.,9.387401034250889e-05,8,13
Romain2017,subscap.,0.0002710890969491766,8,0
Romain2017,subscap.,0.0004032098444387856,8,3
Romain2017,subscap.,0.0006370923691359912,8,4
Romain2017,subscap.,0.0005441117794295692,8,5
Romain2017,subscap.,0.0003692222547242793,8,8
Romain2017,subscap.,0.0006046838810331117,8,9
Romain2017,subscap.,0.0007370929099119092,8,10
Romain2017,subscap.,0.0003567121494241905,8,13
Romain2017,upp. trap.,0.0008579976491747724,9,0
Romain2017,upp. trap.,0.0005365489313061062,9,3
Romain2017,upp. trap.,0.0005327350111759784,9,4
Romain2017,upp. trap.,0.0003627060113063161,9,5
Romain2017,upp. trap.,0.0006909281593421323,9,8
Romain2017,upp. trap.,0.00011707326904665035,9,9
Romain2017,upp. trap.,6.296953771700547e-05,9,10
Romain2017,upp. trap.,0.00040902084510828875,9,13
Romain2017,ant. delt.,0.00029588473692164973,9,0
Romain2017,ant. delt.,0.00027433842436269977,9,3
Romain2017,ant. delt.,0.00025294326442685654,9,4
Romain2017,ant. delt.,3.300273111474833e-05,9,5
Romain2017,ant. delt.,0.0005341117037494544,9,8
Romain2017,ant. delt.,0.00022172114202637566,9,9
Romain2017,ant. delt.,0.0007055000149453497,9,10
Romain2017,ant. delt.,0.0004396691991654909,9,13
Romain2017,mid. delt.,0.0004604013022930696,9,0
Romain2017,mid. delt.,0.00029611210067601924,9,3
Romain2017,mid. delt.,0.0004904940903763863,9,4
Romain2017,mid. delt.,0.00027574674685696245,9,5
Romain2017,mid. delt.,0.0006274722311827561,9,8
Romain2017,mid. delt.,0.0002596244384925155,9,9
Romain2017,mid. delt.,8.569924953339173e-05,9,10
Romain2017,mid. delt.,0.00023507955329109712,9,13
Romain2017,post. delt.,0.00015660049100452262,9,0
Romain2017,post. delt.,0.0023946969494600652,9,3
Romain2017,post. delt.,0.0001666258431391595,9,4
Romain2017,post. delt.,0.000523046445276519,9,5
Romain2017,post. delt.,0.00037260321531943014,9,8
Romain2017,post. delt.,0.0003018623113330008,9,9
Romain2017,post. delt.,0.00014641757141872576,9,10
Romain2017,post. delt.,2.2374342251460282e-05,9,13
Romain2017,pec. maj.,1.005220502693076e-05,9,0
Romain2017,pec. maj.,6.144802959840062e-05,9,3
Romain2017,pec. maj.,1.0731584037994822e-05,9,4
Romain2017,pec. maj.,1.8597940538215976e-05,9,5
Romain2017,pec. maj.,1.3095078675201952e-05,9,8
Romain2017,pec. maj.,6.322257490200286e-06,9,9
Romain2017,pec. maj.,0.00021513634023558563,9,10
Romain2017,pec. maj.,0.00021311588531047981,9,13
Romain2017,supra.,0.0008410055710813089,9,0
Romain2017,supra.,0.0003649052222638934,9,3
Romain2017,supra.,0.00039888328366778766,9,4
Romain2017,supra.,0.0009439199029248846,9,5
Romain2017,supra.,0.0006779772389204199,9,8
Romain2017,supra.,0.0003981467286289803,9,9
Romain2017,supra.,0.0002156125121463133,9,10
Romain2017,supra.,0.00017903921165253548,9,13
Romain2017,infra.,0.0003929019208583145,9,0
Romain2017,infra.,0.0004115211103252795,9,3
Romain2017,infra.,0.0003640672253739445,9,4
Romain2017,infra.,8.192651325801973e-05,9,5
Romain2017,infra.,0.00028433349139819937,9,8
Romain2017,infra.,0.0006501713531120086,9,9
Romain2017,infra.,0.00021942527705783054,9,10
Romain2017,infra.,0.00018259732892229478,9,13
Romain2017,subscap.,3.8192909158396857e-07,9,0
Romain2017,subscap.,0.0001304616236929765,9,3
Romain2017,subscap.,0.00013693545723781258,9,4
Romain2017,subscap.,0.00011388384284958229,9,5
Romain2017,subscap.,0.00013784192674196527,9,8
Romain2017,subscap.,8.461634016468305e-05,9,9
Romain2017,subscap.,0.0007706586175587522,9,10
Romain2017,subscap.,0.00011080559243359119,9,13
Romain2017,upp. trap.,0.0003921237191741146,10,0
Romain2017,upp. trap.,0.00031830353942720313,10,3
Romain2017,upp. trap.,0.00027743784480500965,10,4
Romain2017,upp. trap.,0.00018343653276792573,10,5
Romain2017,upp. trap.,0.0003553284173190413,10,8
Romain2017,upp. trap.,8.00564914130192e-05,10,9
Romain2017,upp. trap.,5.7690234398528756e-05,10,10
Romain2017,upp. trap.,0.00022961129742960927,10,13
Romain2017,ant. delt.,0.00055546292459081,10,0
Romain2017,ant. delt.,0.0006718032660171343,10,3
Romain2017,ant. delt.,0.0003920586587402571,10,4
Romain2017,ant. delt.,2.6602837502913165e-05,10,5
Romain2017,ant. delt.,0.0003299051758111799,10,8
Romain2017,ant. delt.,0.00017206615246766926,10,9
Romain2017,ant. delt.,2.3360782035393613e-05,10,10
Romain2017,ant. delt.,0.0004514805359277095,10,13
Romain2017,mid. delt.,0.0002814900539906536,10,0
Romain2017,mid. delt.,0.00030910056296213994,10,3
Romain2017,mid. delt.,0.00029451723521569805,10,4
Romain2017,mid. delt.,0.00022175480183890133,10,5
Romain2017,mid. delt.,0.00032326895008891345,10,8
Romain2017,mid. delt.,0.0002392715155881438,10,9
Romain2017,mid. delt.,0.00015539183542629276,10,10
Romain2017,mid. delt.,4.2288542276168426e-05,10,13
Romain2017,post. delt.,0.00013279489452768079,10,0
Romain2017,post. delt.,0.0001790626676876664,10,3
Romain2017,post. delt.,0.00017585302992665643,10,4
Romain2017,post. delt.,0.0002547495018496373,10,5
Romain2017,post. delt.,0.0001934763554891644,10,8
Romain2017,post. delt.,0.0001758848613664658,10,9
Romain2017,post. delt.,0.00021197134750853335,10,10
Romain2017,post. delt.,2.413330275825e-05,10,13
Romain2017,pec. maj.,9.717796102142439e-06,10,0
Romain2017,pec. maj.,1.5889353605015985e-05,10,3
Romain2017,pec. maj.,1.0934430858046268e-05,10,4
Romain2017,pec. maj.,4.700898528012228e-05,10,5
Romain2017,pec. maj.,1.3887075341544124e-05,10,8
Romain2017,pec. maj.,6.507470825383339e-06,10,9
Romain2017,pec. maj.,1.9213947408643034e-05,10,10
Romain2017,pec. maj.,0.0003358138339255934,10,13
Romain2017,supra.,0.0016582590146477347,10,0
Romain2017,supra.,0.0017826027942159338,10,3
Romain2017,supra.,0.0019455650838181705,10,4
Romain2017,supra.,0.002038084511702538,10,5
Romain2017,supra.,0.002066533237421858,10,8
Romain2017,supra.,0.0013344464056662207,10,9
Romain2017,supra.,0.0006003974103356313,10,10
Romain2017,supra.,0.0008235295818412232,10,13
Romain2017,infra.,0.0001535036888253208,10,0
Romain2017,infra.,0.00013259921636126005,10,3
Romain2017,infra.,0.00011088428200317338,10,4
Romain2017,infra.,0.0001700620071980429,10,5
Romain2017,infra.,0.00026292435790226695,10,8
Romain2017,infra.,0.0004555597934926339,10,9
Romain2017,infra.,8.61742147770948e-05,10,10
Romain2017,infra.,0.00013008711761679882,10,13
Romain2017,subscap.,0.00038054070147034363,10,0
Romain2017,subscap.,0.00042118557708293,10,3
Romain2017,subscap.,0.0002936271770010185,10,4
Romain2017,subscap.,0.0001401085277814558,10,5
Romain2017,subscap.,0.0002071064755461799,10,8
Romain2017,subscap.,5.048222476438447e-05,10,9
Romain2017,subscap.,0.000121331563317709,10,10
Romain2017,subscap.,0.00038172133942214893,10,13
Romain2017,upp. trap.,0.00018266694372401788,11,0
Romain2017,upp. trap.,0.0002332587593891712,11,3
Romain2017,upp. trap.,0.00023637531939050242,11,4
Romain2017,upp. trap.,9.4535556575345e-05,11,5
Romain2017,upp. trap.,9.39411273189212e-05,11,8
Romain2017,upp. trap.,2.3167149989897496e-05,11,9
Romain2017,upp. trap.,1.968346029320166e-05,11,10
Romain2017,upp. trap.,0.0001733954389796871,11,13
Romain2017,ant. delt.,0.00013551802415812483,11,0
Romain2017,ant. delt.,0.00032077480739052555,11,3
Romain2017,ant. delt.,0.0002515135646577068,11,4
Romain2017,ant. delt.,1.3752626368508779e-05,11,5
Romain2017,ant. delt.,4.121114296297857e-05,11,8
Romain2017,ant. delt.,1.8262736104161226e-05,11,9
Romain2017,ant. delt.,1.0977742179722319e-05,11,10
Romain2017,ant. delt.,9.818563669901223e-05,11,13
Romain2017,mid. delt.,0.00018114840679175141,11,0
Romain2017,mid. delt.,0.00023259803951142434,11,3
Romain2017,mid. delt.,0.00019665863483009453,11,4
Romain2017,mid. delt.,0.00016619748370948407,11,5
Romain2017,mid. delt.,8.311960078962851e-05,11,8
Romain2017,mid. delt.,4.678189287377299e-05,11,9
Romain2017,mid. delt.,3.206650409205734e-05,11,10
Romain2017,mid. delt.,2.6715785512796187e-05,11,13
Romain2017,post. delt.,0.00011305326312266431,11,0
Romain2017,post. delt.,0.0001093585668195429,11,3
Romain2017,post. delt.,9.7001557224224e-05,11,4
Romain2017,post. delt.,0.00019480984258243844,11,5
Romain2017,post. delt.,8.154223867180247e-05,11,8
Romain2017,post. delt.,0.00011696289254861306,11,9
Romain2017,post. delt.,0.00014583541770602822,11,10
Romain2017,post. delt.,1.1156345579983046e-05,11,13
Romain2017,pec. maj.,4.840919136604322e-06,11,0
Romain2017,pec. maj.,7.86035331055317e-06,11,3
Romain2017,pec. maj.,6.498833332067601e-06,11,4
Romain2017,pec. maj.,5.8441457384967545e-06,11,5
Romain2017,pec. maj.,6.6584009665531845e-06,11,8
Romain2017,pec. maj.,5.055516839947215e-06,11,9
Romain2017,pec. maj.,1.5031758599291767e-05,11,10
Romain2017,pec. maj.,4.224916625594182e-05,11,13
Romain2017,supra.,0.0007117441099177308,11,0
Romain2017,supra.,0.00078419440504181,11,3
Romain2017,supra.,0.0007484954091700416,11,4
Romain2017,supra.,0.0006351506056007593,11,5
Romain2017,supra.,0.00045672318758108914,11,8
Romain2017,supra.,0.0003083013621757426,11,9
Romain2017,supra.,0.00017041428105681213,11,10
Romain2017,supra.,0.0002937534092905547,11,13
Romain2017,infra.,0.00014988123108658415,11,0
Romain2017,infra.,0.00012523695516965336,11,3
Romain2017,infra.,0.00021641266984847088,11,4
Romain2017,infra.,0.0003186341383168386,11,5
Romain2017,infra.,0.00014826411363025928,11,8
Romain2017,infra.,0.00022591076807817952,11,9
Romain2017,infra.,0.00018916910800345036,11,10
Romain2017,infra.,8.396453742969107e-05,11,13
Romain2017,subscap.,1.9836412781818198e-05,11,0
Romain2017,subscap.,0.0001207341533278396,11,3
Romain2017,subscap.,2.6969221377749613e-05,11,4
Romain2017,subscap.,0.00047265599159489224,11,5
Romain2017,subscap.,5.949626052650929e-05,11,8
Romain2017,subscap.,0.00023321642122991186,11,9
Romain2017,subscap.,0.00046091630715014946,11,10
Romain2017,subscap.,1.904281797869558e-05,11,13
Romain2017,upp. trap.,0.0006938027006606193,12,0
Romain2017,upp. trap.,0.000784920430557467,12,3
Romain2017,upp. trap.,0.000751115190518073,12,4
Romain2017,upp. trap.,0.00016551286517189524,12,5
Romain2017,upp. trap.,0.00048471856328546133,12,8
Romain2017,upp. trap.,0.00020599518507884835,12,9
Romain2017,upp. trap.,2.463848672257769e-05,12,10
Romain2017,upp. trap.,5.830057963956888e-05,12,13
Romain2017,ant. delt.,0.0003245595065793326,12,0
Romain2017,ant. delt.,0.0003003159901350646,12,3
Romain2017,ant. delt.,0.0003114816337679064,12,4
Romain2017,ant. delt.,1.8908753276051814e-05,12,5
Romain2017,ant. delt.,0.0001564887433059682,12,8
Romain2017,ant. delt.,5.6622696496636706e-05,12,9
Romain2017,ant. delt.,2.961288402278038e-05,12,10
Romain2017,ant. delt.,0.00025998238777812045,12,13
Romain2017,mid. delt.,0.00020839171478398977,12,0
Romain2017,mid. delt.,0.00019016980243746398,12,3
Romain2017,mid. delt.,0.00021013444358349638,12,4
Romain2017,mid. delt.,9.881138533496256e-05,12,5
Romain2017,mid. delt.,0.000170953755675201,12,8
Romain2017,mid. delt.,0.00013124629833815915,12,9
Romain2017,mid. delt.,3.254255722188501e-05,12,10
Romain2017,mid. delt.,1.6470703949019346e-05,12,13
Romain2017,post. delt.,0.00018489171555102969,12,0
Romain2017,post. delt.,0.00022155012750935972,12,3
Romain2017,post. delt.,0.00022688724455607632,12,4
Romain2017,post. delt.,0.0002472077917088372,12,5
