dataset,participant,muscle,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Patrick2013,12,supra.,0.15154955226152877,0.03753898495482241,0.033974293821481524,0.0347758477872869,0.05070624236805273,0.03364311812255437,0.09473756395249763,0.014056921925075547,0.03170540611077774,0.021450291606804693,0.016913562591830536,0.04364394465461837,0.023296070154097535,0.011463618069452619,0.028288347369439568,
Patrick2013,12,upp. trap.,0.43351289863634035,0.18104787118357446,0.25622194855063374,0.4192776705810183,0.4820841140897998,0.1121332976697848,0.014403875951583149,0.014751506144016636,0.2336860165205748,0.0688798955192862,0.021335580200802222,0.3999781221603429,0.029831193008748605,0.03835707374487655,0.3283995191949297,
Patrick2013,13,ant. delt.,0.4625017254519631,0.04341608998620224,0.3648492648193387,0.5206666580334948,0.5596594497977243,0.04036057088508185,0.11496990453426495,0.3852314334560427,0.2843728381403687,0.10499253998314213,0.01834784531297643,0.44435300326609783,0.03458367474853019,0.3343447757558427,0.5663270530263949,
Patrick2013,13,infra.,0.06296440593927875,0.048897829193962225,0.13603705264685362,0.07537815589491748,0.04200944583830618,0.01687719484624895,0.03928907270406087,0.03949041442435224,0.05652778851931451,0.06333542519723113,0.015118174724441245,0.08413295189060183,0.00818352259219562,0.0353650291586705,0.2023788092755937,
Patrick2013,13,lat. dors.,0.0406304932818699,0.19128597469706266,0.04291323976056807,0.11951826922838005,0.08142176370618202,0.2578978869804175,0.38577169190268185,0.09809217921469993,0.08737517533274013,0.1513290638308581,0.17560786385085914,0.10255897342358242,0.1363876729908064,0.06815181902077501,0.0982593677500689,
Patrick2013,13,low. trap.,0.4785813955939463,0.3504349954824878,0.7325241007910819,0.27759770386911775,0.2214182028978462,0.18241118391143898,0.2516935760951331,0.1666594002126046,0.279557853780959,0.4020401684764649,0.11393180645953647,0.2302825481185286,0.09082715436225244,0.12258658718061174,0.39484205884778223,
Patrick2013,13,mid. delt.,0.27061467592918,0.2909728361023871,0.30717112060592444,0.3313661762396144,0.3087725826891635,0.2789009772751618,0.054662144985518954,0.09368845795516922,0.40754250189880736,0.299769036723883,0.07037942116588866,0.29576572705600523,0.17812969596949535,0.08650622665952822,0.26670128118098124,
Patrick2013,13,mid. trap.,0.23571854228284553,0.26986238138137636,0.16290353415551617,0.1265817782138819,0.15477730671546625,0.1820437254324404,0.07554163064890493,0.03230567932805231,0.08479197751893874,0.17598695475688225,0.0969938491631447,0.155849838765094,0.07242678327301308,0.03006253143819095,0.1837254026180809,
Patrick2013,13,pec. maj.,0.1290851498231273,0.025822815643677548,0.040279513892572616,0.3319764953082078,0.14487228846352673,0.03065311006229645,0.40807440871928435,0.5553583402782976,0.030150152262558336,0.022436111204397792,0.2661311211853177,0.04010005796334039,0.35984573286356236,0.42235423375603115,0.1089030912635904,
Patrick2013,13,post. delt.,0.16392651806127106,0.5925122072739277,0.2600574143630347,0.11042078899252511,0.12044522687753205,0.4935880357169041,0.07906122731538977,0.09625089500810355,0.2641909827993313,0.4386339853530442,0.25619879161617154,0.2989716233216438,0.18873974187397052,0.038467008778173745,0.24014572401145545,
Patrick2013,13,ser. ant.,0.6294322868016482,0.08706536328269379,0.44362949226930587,0.7306998569408059,0.6144504061354699,0.08569652183281201,0.15731933184511643,0.3144470953545605,0.3449336681803144,0.13526260015893857,0.07643108532487365,0.573393504578801,0.09445327139660288,0.5304484224232544,0.7094679170396123,
Patrick2013,13,subscap.,0.06332281149492264,0.20556701191202154,0.05578156610403484,0.05148514187434837,0.051854446542686075,0.13866791357393962,0.08703902859465398,0.054165375363305734,0.07497925591955024,0.07104630924673612,0.14773979796425749,0.041808028407870165,0.11244840280042886,0.037190903767297626,0.06402051011006651,
Patrick2013,13,supra.,0.5851844425114663,0.3754256214191997,0.2608337296020281,0.13450567265740768,0.45515699211625826,0.23905548905285173,0.03856357670694978,0.15733330963204079,0.12779367474115283,0.11470416102981885,0.04803879736249357,0.4207055281231492,0.27243669289850647,0.10078652624254003,0.5643849283544529,
Patrick2013,13,upp. trap.,0.5647517326545575,0.24889794575546703,0.46730198303486165,0.4915986855479295,0.43905355368808574,0.13784669741839417,0.025016299523567515,0.18447498044786256,0.3112349580095561,0.20018076419961028,0.052603489513019616,0.45598832529573524,0.2356505303248442,0.19988101740942282,0.49304088358876436,
Patrick2013,14,ant. delt.,0.20492450133619958,0.028884925609435626,0.08134288372166157,0.5655354190711832,0.4512989201299453,0.032459802198036194,0.04964257755644322,0.3433432477723772,0.2902974574238243,0.10748240337364338,0.010237539982128896,0.32350311623332606,0.017647050728141232,0.5038774789907687,0.42211265897261463,
Patrick2013,14,infra.,0.07646232360347928,0.0772320930348947,0.09251798638011317,0.08825583532543746,0.054092871427852074,0.0654071316131215,0.03799169077567731,0.08410226933467688,0.05505828077577901,0.07996048433425401,0.012558121142928497,0.05192040692067555,0.019437723083916343,0.044262476866554865,0.14230176704851916,
Patrick2013,14,lat. dors.,0.14118816357892883,0.13311009648246086,0.13238446581640578,0.1419507368501956,0.1242516993080885,0.15952373939309403,0.22270781220561814,0.3341134093280153,0.16632109174820253,0.20904887339314604,0.7087825651935635,0.1164618122163835,0.24790162847025216,0.10960317650715357,0.08394251472991092,
Patrick2013,14,low. trap.,0.4159400329759852,0.5826105615365711,0.797990903240883,0.5133146305078877,0.45894432920308537,0.36033296520537517,0.3077586173956651,0.15959810171932598,0.3815290961476967,0.4444099238937933,0.09161737735844375,0.4443632267444251,0.15819388252528888,0.027697626515636592,0.551604598328101,
Patrick2013,14,mid. delt.,0.499776329042755,0.2140883860883171,0.4958013122843734,0.23988398050605145,0.34808135379698757,0.2550326154897188,0.06640604926371135,0.04598297283283774,0.17390693547543312,0.1427598047925998,0.015697126733923455,0.2940685462590279,0.12636515740577653,0.12741003689920272,0.32114382036701083,
Patrick2013,14,mid. trap.,0.5064295029686601,0.5346884738000313,0.6854428885116439,0.5075771876846314,0.5462791621508973,0.5477688244660917,0.15092073599592823,0.06864100132797178,0.7868913158334925,0.6162641192955168,0.22553034125498808,0.3723340347001873,0.1287250348404495,0.0678907480075508,0.7314242557838011,
Patrick2013,14,pec. maj.,0.00691584256455873,0.006353253833964623,0.007022980282851316,0.01742821632446722,0.009138271654686662,0.008229493618806934,0.12630625211156632,0.1828204179237337,0.007018468408031416,0.006646528642095644,0.022920940720828894,0.00792195979170834,0.05095659848044258,0.1235201041437651,0.007997625359193117,
Patrick2013,14,post. delt.,0.22864670052345365,0.4584116906942492,0.3250588524195368,0.078498690945186,0.21328320421053937,0.5597463922496959,0.10610499050550365,0.0484696186445762,0.2819258092859671,0.3013169154459504,0.2505799351017183,0.23451129352902297,0.17367888864992387,0.02316028440167253,0.17252857554691337,
Patrick2013,14,ser. ant.,0.5552935952996308,0.04807110053809471,0.7408073269709343,0.9407720323980238,0.7572685249386699,0.02283947815436268,0.2793308688124374,0.2872351991496107,0.2201182398484524,0.051124949644866,0.04494734760224467,0.6560059997534726,0.07013288057850262,0.903264164112315,0.7875547223773587,
Patrick2013,14,subscap.,0.3998175466996223,0.3555777275318923,0.3652243225231584,0.3148688833489013,0.3767634927865795,0.3669775388827683,0.23281034367599884,0.0942185428151636,0.2030815820292563,0.19946752384134647,0.26802986527370504,0.2968669363281821,0.17536964097750138,0.052736472147686536,0.3728975058135613,
Patrick2013,14,supra.,0.3817951429269636,0.2642265958382348,0.25617523424967076,0.32702446982911115,0.3276036938840142,0.3258994781074849,0.04052144819108308,0.08551918284309899,0.24553056114176586,0.1271813074283045,0.035188932342585535,0.30254784186941797,0.12833680759804794,0.1842369279669564,0.31867361427568397,
Patrick2013,14,upp. trap.,0.485431778608991,0.2586428030173789,0.41832924797644,0.4468635042778971,0.4564127328805854,0.21127727823750161,0.03419092452936004,0.09751768312662612,0.2678885857065654,0.10176179139916185,0.04656725440698487,0.38248603755272437,0.09131818425808741,0.23766568275124922,0.4721967252777969,
Patrick2013,15,ant. delt.,0.21940729309163162,0.04656411541082258,0.036889546636789845,0.25359315529439386,0.288646139231629,0.033325637375933734,0.013045829624226719,0.2507181372289372,0.1784440584160348,0.13610737112741575,0.024308049690138372,0.23166524787633488,0.023132385977955167,0.3173766681744885,0.16263903323888196,
Patrick2013,15,infra.,0.09238096800632856,0.1269588587790696,0.09994635967747985,0.11864733738912739,0.11310074318645538,0.0398609355805811,0.09818395084180352,0.1019188427510977,0.12346054360475894,0.10333008262447721,0.018424498753680296,0.07110411686365481,0.021387973875858127,0.07196582103751092,0.14166443047218769,
Patrick2013,15,lat. dors.,0.04522550195475693,0.05480988690182234,0.06055254232853224,0.06560898724137415,0.07063905855145347,0.08478732957224085,0.1025243788029695,0.11339376457542255,0.024400234054145375,0.03771477099908403,0.12048956311413223,0.05300769888332189,0.06823457310614457,0.07045919027194551,0.039583261734279715,
Patrick2013,15,low. trap.,0.10884049154164713,0.2813643236985746,0.3404540893192177,0.1844919126912889,0.12665373544819525,0.15498310580505772,0.21106046487371316,0.10320156252037471,0.13602509542109903,0.24650684538347298,0.1380637564497985,0.13821978766861315,0.13293573641026235,0.08922892850079192,0.1582982996860643,
Patrick2013,15,mid. delt.,0.43413696651823275,0.22987585922366308,0.28450123119476267,0.2774279397663289,0.39857979800572496,0.2451222091589601,0.02315377211731278,0.04527393733271427,0.2943351621993273,0.3408507153722832,0.1015750178765418,0.3980441363901318,0.19252478367954173,0.09735031304438235,0.37068679387199077,
Patrick2013,15,mid. trap.,0.22265513231617784,0.18343730874574715,0.20559450572342236,0.26080510389802936,0.264986503051432,0.13514649356643738,0.20438788553713214,0.11627284136647242,0.30626505630557943,0.48200186050194394,0.06819619357295639,0.22693548256183452,0.10441934565598392,0.14126243161394836,0.2897904437518821,
Patrick2013,15,pec. maj.,0.015998527718769084,0.013808742278707872,0.019727711777123597,0.024674338014135974,0.017422945684715578,0.0191493285711562,0.09391407350236772,0.15356940277958706,0.01591131308628911,0.01670176296211138,0.034836425235159216,0.018481970265381925,0.046840567185160185,0.15476385312376884,0.01710606335596119,
Patrick2013,15,post. delt.,0.25192951671310426,0.3412136010459672,0.21293125587420814,0.1972639764859505,0.22334286045400556,0.46968875762666373,0.1399958096927285,0.06797868988908874,0.2851032644228635,0.3696726792069739,0.15635208040305293,0.2618732596049941,0.19357865099799992,0.019664534250190747,0.29187517069543045,
Patrick2013,15,ser. ant.,0.16372042884780352,0.01776703431041727,0.25715754197391,0.23372997687985225,0.21507433437729054,0.01699154170548195,0.04924302084428704,0.17848408013897019,0.18273846132508775,0.16981158560322834,0.012687878782949061,0.17629627902725284,0.019361215698278082,0.25671075848956515,0.24353291002692035,
Patrick2013,15,subscap.,0.05710634001060179,0.10226529385028099,0.24471670698529352,0.6932245816283806,1.0372121329213164,0.8299773889279816,0.04292746649370357,0.4561569913583445,0.05233312818658711,0.06902060951672208,0.11247271259202554,1.5470281954317666,0.09882778662196227,0.4641502740007716,0.07124368377772705,
Patrick2013,15,supra.,0.12225283411157478,0.08587826544624952,0.06689207941313545,0.0915200299995894,0.09834479131311369,0.05999271076583815,0.0285733914375904,0.013940309818618327,0.07123492911418382,0.05354836223924732,0.014148552349114302,0.10234045218117979,0.04142470471159303,0.019065466414389002,0.11655288065210354,
Patrick2013,15,upp. trap.,0.5179225526305397,0.4408852319860315,0.3436388210398638,0.4467622319883659,0.5832458873473243,0.21806823068902137,0.015860610362271335,0.017906133070103573,0.3426851025990538,0.19798630866614692,0.025491009011379153,0.4096595145818729,0.041098984691031126,0.07634578775209744,0.5907123365246927,
Romain2017,0,ant. delt.,0.000516928644251803,,,0.0004841458890988584,0.0004945652167299137,1.2426307091739281e-05,,,0.0002586117353914919,2.4829641860162367e-05,2.8442830443600425e-05,,,0.00040431873979778724,,
Romain2017,0,infra.,0.00017000441788006954,,,0.00018900656398926374,0.0001806068807013912,9.977932875117798e-05,,,0.0001358241846575973,0.00020913882846808744,1.609279015901191e-05,,,0.00010517240777313159,,
Romain2017,0,mid. delt.,0.00018040971493595134,,,0.0001468369047652678,0.00015982916183181743,8.308754779811747e-05,,,0.0001351536036279018,4.557252704451011e-05,3.2155591084923066e-05,,,4.12467813801018e-05,,
Romain2017,0,pec. maj.,1.6981125026788875e-05,,,7.70864384073703e-05,3.009838827568947e-05,6.533938332165247e-05,,,1.0807591869729368e-05,2.570878622009984e-05,5.6746326888343314e-05,,,9.16252885830019e-05,,
Romain2017,0,post. delt.,9.403410279917366e-05,,,5.862199653592063e-05,8.856367371256138e-05,0.00035550435234220227,,,9.698807265147768e-05,0.00018748853335539978,5.0224039257154614e-05,,,1.04897963944134e-05,,
Romain2017,0,subscap.,4.530319484792598e-05,,,4.715900261515031e-05,3.6759852470074895e-05,0.0005336821874938127,,,0.00037039227814017554,0.00042335373805256157,0.00019184109014393913,,,7.791982788915328e-05,,
Romain2017,0,supra.,0.0006233770152679367,,,0.0002718495585557889,0.0005140466328444973,0.00042846899475454587,,,0.0002657387639663849,0.00018404431430742548,4.672356210575391e-05,,,0.00012227881107968743,,
Romain2017,0,upp. trap.,0.00044855613801428687,,,0.0003256741714123117,0.0004077947024496135,0.0001458189304037992,,,0.0002702734365479612,5.1958757612580425e-05,1.7438510774920797e-05,,,0.00017922937082796354,,
Romain2017,1,ant. delt.,0.0006613748682134902,,,0.00027167519029539487,0.00029806580350578277,1.847229499828882e-05,,,0.0001706859677574825,2.553660041210075e-05,3.6890076719169714e-05,,,0.00010531439987477334,,
Romain2017,1,infra.,6.45974234642844e-05,,,0.00012229795679915734,3.289388113340417e-05,4.480949103386396e-06,,,7.727876175394104e-05,0.00010084353395676149,1.901075460177956e-06,,,3.8173433584332665e-05,,
Romain2017,1,mid. delt.,0.00020325543142483808,,,0.00013698129073565264,0.0001719550157421803,9.124259718383585e-05,,,0.00012441643831191554,6.11928754857797e-05,1.0160470818255132e-05,,,1.9527454795718932e-05,,
Romain2017,1,pec. maj.,7.446215432193588e-06,,,1.764241583720278e-05,6.344189364613464e-06,4.631698483525505e-06,,,1.2788775173228382e-05,1.1668899092297026e-05,0.0002597096990996599,,,9.536790731621916e-05,,
Romain2017,1,post. delt.,0.00021200708048970274,,,0.0001606069472124796,0.0002681368824657254,0.0004090786636177934,,,0.00019641625161412145,0.000291272495898418,4.7848404074862214e-05,,,1.2673979408762044e-05,,
Romain2017,1,subscap.,1.8586117434327665e-05,,,8.949796074942988e-06,4.555702642960881e-05,5.134756276604936e-05,,,2.1301583207996533e-05,4.052648276923493e-05,2.562127477318099e-05,,,5.894172807143923e-06,,
Romain2017,1,supra.,0.0006245827845082641,,,0.000675004538997385,0.000626668309124044,0.0006473925201710747,,,0.0004908757061494767,0.00019965331852326716,8.456389571057259e-05,,,0.0003054399767220514,,
Romain2017,1,upp. trap.,0.00020590049767389224,,,0.00017434042842724305,0.00015977284887841163,0.00014191709276396497,,,0.00016088864694030675,3.239712428629821e-05,3.2442893435555165e-05,,,0.00016545059825580642,,
Romain2017,2,ant. delt.,0.0004669678411315492,,,0.0007166694726735996,0.0004513082013918845,3.09352974336675e-05,,,0.00016482194462008343,4.361792310216793e-05,1.257900254341009e-05,,,0.00043031444109142315,,
Romain2017,2,infra.,0.00010060961258607803,,,0.0002173455200538868,0.00010722173342660701,0.00017791062448954263,,,0.00020536502662121925,0.00035687827987020387,4.6218990420204885e-05,,,6.948682131040083e-05,,
Romain2017,2,mid. delt.,0.00020859349930044309,,,0.00022529937568336637,0.00023918729976538523,0.00012088357174690735,,,0.00020887520149034301,7.983543469173355e-05,1.1546401016504784e-05,,,2.45257818869516e-05,,
Romain2017,2,pec. maj.,1.6542605143306387e-05,,,2.270382508172808e-05,1.2687874772957548e-05,7.249226320641174e-06,,,7.752426933908214e-06,6.248239548219035e-06,0.00012716797559094199,,,0.00032703570191344766,,
Romain2017,2,post. delt.,0.00015387941999047653,,,0.00010155247724355176,0.0002847602681255644,0.0002953468554795387,,,0.0003644227318599626,0.00039043435690744327,1.0681470753965379e-05,,,1.9355621453963512e-05,,
Romain2017,2,subscap.,3.4168395689477713e-05,,,5.761298003194171e-05,5.321676408859397e-05,0.0004016408222067912,,,3.2214794601744124e-05,6.238371719095693e-05,3.454389380191242e-05,,,3.5464273992422986e-05,,
Romain2017,2,supra.,0.00020643550444589953,,,0.00033100029048726046,0.00021082279936749385,0.00026521826206450357,,,0.00029774325629582966,0.0002364621627291116,1.318369361633326e-05,,,0.00015382768248832778,,
Romain2017,2,upp. trap.,0.0006349597799351584,,,0.000735981173716713,0.0007880944081233147,0.00039330483937225695,,,0.00042828576058855864,8.852941313587386e-05,6.9260667016696895e-06,,,0.0004632322060837057,,
Romain2017,3,ant. delt.,0.00034188513011086284,,,0.00023551498887037188,0.0002736666915714406,1.3351222088950029e-05,,,0.00015819606513811944,0.00020105364480605163,2.8470753022887376e-05,,,0.0001991965851178074,,
Romain2017,3,infra.,0.00018097598875060078,,,0.00011165130596295142,0.0001773236560601494,0.0001407669401394251,,,0.00024280237142437603,0.0001182815371094816,0.0005494387988888643,,,0.00023630879751793734,,
Romain2017,3,mid. delt.,0.0004404185948103795,,,0.0002998108374878446,0.00038762306929396507,4.596991163927444e-05,,,0.0004938095127838531,0.0002341095609717911,6.868401137508251e-05,,,0.00012600676338083366,,
Romain2017,3,pec. maj.,2.551149639135089e-05,,,0.00014958284489748747,1.725734556890376e-05,2.2876979791910337e-05,,,1.5356212332391043e-05,1.7515380157858654e-05,3.391176237994961e-05,,,0.00018421142226427695,,
Romain2017,3,post. delt.,0.0001036549924545877,,,7.523881673090335e-05,0.00014859621349348973,0.0002454283503428021,,,0.00028530119966296597,0.00017466575254238296,0.00014503226250835806,,,1.397396983046088e-05,,
Romain2017,3,subscap.,0.0001716847627680098,,,0.0002023937225135475,0.0001959691273384795,0.0009139317156397662,,,0.00024974196615585654,0.00017342925567959448,0.0007808191416387391,,,0.00023650329969978031,,
Romain2017,3,supra.,0.0013146441782656505,,,0.0007632367951833153,0.001226083006595319,0.0008163399292522215,,,0.0010855641127455553,0.0007436557842794842,0.0003022521638934762,,,0.0005471969381077111,,
Romain2017,3,upp. trap.,0.0004343256281958877,,,0.00036084184200234565,0.0004150951155202172,3.309292787323148e-05,,,0.00014803057650701756,9.559641837234554e-05,1.9023084716783634e-05,,,0.00016013240880391612,,
Romain2017,4,ant. delt.,0.0001963373422570359,,,0.0002878874863490585,0.00014572601845082785,2.8054968334670152e-05,,,0.00012479568313129098,6.586952400878266e-05,7.108891556755176e-06,,,0.00025263331263707394,,
Romain2017,4,infra.,1.6334083641707787e-05,,,3.9592960374847474e-05,2.402747740281612e-05,0.00013608383284895,,,2.6001824686665553e-05,5.9491862566160916e-05,7.586771124372725e-06,,,1.042942599429582e-05,,
Romain2017,4,mid. delt.,0.00017124454090147715,,,0.0002455609436151203,0.0001963091618612015,0.00013224040611883604,,,0.00012161797384057171,5.5770566109789745e-05,6.657811215600337e-06,,,2.519993738137265e-05,,
Romain2017,4,pec. maj.,1.5300230178835494e-05,,,2.1836515609608756e-05,7.877157822802063e-06,1.0976457832327642e-05,,,7.275960710130795e-06,7.3733546207297745e-06,3.818748264525839e-05,,,0.00015184686586106354,,
Romain2017,4,post. delt.,4.8751561854746005e-05,,,7.957997469699128e-05,8.63160607098447e-05,0.0001694902151873945,,,7.025646348606921e-05,0.0001271050669858667,1.4681817787550708e-05,,,7.870278483631472e-06,,
Romain2017,4,subscap.,1.634892071708018e-05,,,1.7942853117940385e-05,2.229771020390956e-05,7.366987889094432e-05,,,2.9905943245590863e-05,4.276732732035397e-05,7.369142733098557e-06,,,7.522590672855488e-06,,
Romain2017,4,supra.,0.0004136143325165881,,,0.0009073745564884828,0.0007867582734669529,0.0005306354997475996,,,0.0003734833763030333,0.00035557560733115413,9.419597426905184e-05,,,0.0001471296344762299,,
Romain2017,4,upp. trap.,0.0005104763634710097,,,0.0005411279875141176,0.0003387602468643865,7.829648708840138e-05,,,0.0003698016894488875,5.1184918802176096e-05,7.734642245660243e-06,,,0.00013628522006172005,,
Romain2017,5,ant. delt.,0.00016889588908146038,,,0.0002725254690518857,0.00019212772906886268,7.767981756685054e-06,,,4.3595426943709775e-05,3.831983911333054e-05,1.0675019280635172e-05,,,0.00018844817239787914,,
Romain2017,5,infra.,0.0002114741372708529,,,0.0005931274855124708,0.00042346214348497346,7.932360126502585e-05,,,0.0006742056780997683,0.0008065808562406208,0.0003036065421641959,,,0.00011443399339981423,,
Romain2017,5,mid. delt.,0.00010846426916203914,,,0.00011894221682247344,9.620188147815709e-05,2.0223257935819722e-05,,,7.101919640257001e-05,5.1473505022475174e-05,3.348345049846306e-05,,,2.8751993743906922e-05,,
Romain2017,5,pec. maj.,6.376599242406291e-06,,,1.5343359245392913e-05,6.652647868613526e-06,1.0988047434420385e-05,,,5.09679505694317e-06,4.4380699320353455e-06,1.1353365045076315e-05,,,8.239414326262196e-05,,
Romain2017,5,post. delt.,0.00011891913466344545,,,0.0001086070999060378,9.330788652263118e-05,8.079550835039557e-05,,,6.717616529737297e-05,7.151937776601346e-05,7.425632685498705e-05,,,7.126559795658677e-05,,
Romain2017,5,subscap.,9.69638476771065e-05,,,0.00011282773261238221,0.00011529861674220743,0.00030841420432217996,,,0.00018619146537017604,0.00014784556222471027,0.0004633452636001186,,,5.4993367800057724e-05,,
Romain2017,5,supra.,0.0008959341306535857,,,0.0011418746500656348,0.000932181486461024,0.0006934431173254896,,,0.0007833988437206046,0.0006051018535865277,0.0002530181088013101,,,0.0002243266254780143,,
Romain2017,5,upp. trap.,0.0003230865479108022,,,0.0003630094630186273,0.0003206666450967101,2.2196432628295055e-05,,,9.310843697633323e-05,1.540173587935146e-05,2.1344649493851507e-05,,,0.00016037074540262142,,
Romain2017,6,ant. delt.,0.0003064800632192649,,,0.0003732225919977402,0.0002911020997558594,2.8540370054741693e-05,,,9.936474732581303e-05,0.00010316588720749244,9.232089684377939e-05,,,0.00030451094838090026,,
Romain2017,6,infra.,0.0005107894056580652,,,0.0006676673663843572,0.0003730007834055118,0.0010025663795210542,,,0.00038057200966100656,0.0003515734516340262,5.7429698582004264e-05,,,0.0005988591882381397,,
Romain2017,6,mid. delt.,0.0002860976240629682,,,0.0003170218115222125,0.00029002480182499925,0.00022345897864143216,,,0.00023709480301305734,0.00023164952447230256,1.2405893948220162e-05,,,3.713415091427476e-05,,
Romain2017,6,pec. maj.,1.0083750387780172e-05,,,6.530116599658231e-05,9.20932975886688e-06,6.27749088629628e-06,,,1.3631516396365665e-05,6.431805343828695e-06,0.0002842607375254366,,,0.00039325686328766274,,
Romain2017,6,post. delt.,0.00023570523571316986,,,0.00024725964833861283,0.0003673661750798506,0.0006449100126003624,,,0.0005904681641252513,0.00048268575323239275,1.3306039419428108e-05,,,1.4225358228467266e-05,,
Romain2017,6,subscap.,0.0004247755033866357,,,0.0003274218083921921,0.0018332499905382266,0.00018793976686163277,,,0.00047462468777482845,2.0379399406914626e-20,0.002456528042746841,,,0.0013232668364566568,,
Romain2017,6,supra.,0.00039190093953618825,,,0.00038985208791385626,0.00043170038190679626,0.00024386172199142325,,,0.0003013326303385148,0.00023174211745843383,3.9755624789350805e-05,,,0.00014032914131709826,,
Romain2017,6,upp. trap.,0.0004287168431337149,,,0.0004101399206463673,0.00032690066194862214,0.00023303820337687076,,,0.0003467896202548575,0.00023256049257311173,4.384683422447794e-05,,,0.00025168545779337913,,
Romain2017,7,ant. delt.,0.0002589340675270526,,,0.0003940569813730482,0.0003336923141568349,2.054405961865318e-05,,,0.00011909252949528343,2.7516769402773158e-05,1.0515277859587474e-05,,,0.00024118567208639288,,
Romain2017,7,infra.,0.0002688240089221244,,,0.0002607272670631654,0.0003292040954838815,0.00017353091412209928,,,0.0001575583777621747,0.00014607293848698492,5.8909932124770844e-05,,,0.00011041721678760743,,
Romain2017,7,mid. delt.,0.0001687826463808569,,,0.000140703775119604,0.00017429800890955786,0.00015496454954765435,,,8.993386447465234e-05,6.581534017355972e-05,2.07816255986026e-05,,,6.25231750870412e-05,,
Romain2017,7,pec. maj.,3.6206489150746183e-06,,,1.3885801881604385e-05,1.1677025650429792e-05,6.813080892456579e-06,,,1.5932050047237726e-05,1.5814902239986208e-05,2.8487186152590833e-05,,,4.8930883072698645e-05,,
Romain2017,7,post. delt.,9.587770179838204e-05,,,0.00014746744279995965,8.31711088109669e-05,0.0001971138822026127,,,6.414763436575642e-05,7.018083784093717e-05,5.6782940393472165e-05,,,3.3028520669423825e-05,,
Romain2017,7,subscap.,0.00020494247373794953,,,0.00019409406843867727,0.0002053403906252544,0.0004044956566895935,,,0.0003081918078384257,0.0002574402695279848,0.00029326346904460826,,,0.00014060783295313933,,
Romain2017,7,supra.,0.0004523805352772478,,,0.00040699375108836145,0.000612002950764675,0.000558277913910855,,,0.00046020220777311376,0.0003666128237190494,0.00018707715765696616,,,0.00027705004421819344,,
Romain2017,7,upp. trap.,0.00019292106571111944,,,0.00019885204101551007,0.00022081863151315642,0.00022000759952049416,,,0.00018988172444265342,6.240169051773356e-05,2.1625277271599212e-05,,,9.837199001966266e-05,,
Romain2017,8,ant. delt.,0.0004339782271573239,,,0.0005249877961474379,0.00045611379704992006,3.650430022208751e-05,,,0.00022156416529952526,8.05149707283479e-05,1.128233787829719e-05,,,0.0001863545442488171,,
Romain2017,8,infra.,7.781194780242585e-05,,,0.00010494543720780023,7.59930245015498e-05,0.000340186526594249,,,2.9843601697008216e-05,0.0002954527298217296,0.0005832202665155691,,,9.387401034250889e-05,,
Romain2017,8,mid. delt.,0.00021747887719958918,,,0.00017256295844331844,0.00022849242510901367,0.00019841448515384345,,,0.00012731578491047393,0.0001225196542123095,1.8266336383750178e-05,,,8.584820439786346e-05,,
Romain2017,8,pec. maj.,4.623016747185489e-05,,,4.050883679517716e-05,3.892501823989141e-05,6.144157023904655e-06,,,1.206814333455539e-05,4.299682111644897e-06,5.469298096392131e-05,,,0.00024688844828427766,,
Romain2017,8,post. delt.,0.00011561924657259225,,,0.00016098065385545784,0.00013579405941374146,0.00020434824005524007,,,6.681399490270475e-05,0.00014934646268122768,0.00010648499930374363,,,3.820021847179444e-05,,
Romain2017,8,subscap.,0.0002710890969491766,,,0.0004032098444387856,0.0006370923691359912,0.0005441117794295692,,,0.0003692222547242793,0.0006046838810331117,0.0007370929099119092,,,0.0003567121494241905,,
Romain2017,8,supra.,0.0003896238071704276,,,0.0006066118020302614,0.0004736186531146124,0.0004096220890784181,,,0.0004932926580264546,0.00046276223534468734,9.356424932532948e-05,,,8.128157122180088e-05,,
Romain2017,8,upp. trap.,0.00039163949821697445,,,0.0005219087920100064,0.00042286792762963093,0.00021510318769067893,,,0.00027627050566926027,0.00022828191011649342,1.9807125473035487e-05,,,6.367167133762641e-05,,
Romain2017,9,ant. delt.,0.00029588473692164973,,,0.00027433842436269977,0.00025294326442685654,3.300273111474833e-05,,,0.0005341117037494544,0.00022172114202637566,0.0007055000149453497,,,0.0004396691991654909,,
Romain2017,9,infra.,0.0003929019208583145,,,0.0004115211103252795,0.0003640672253739445,8.192651325801973e-05,,,0.00028433349139819937,0.0006501713531120086,0.00021942527705783054,,,0.00018259732892229478,,
Romain2017,9,mid. delt.,0.0004604013022930696,,,0.00029611210067601924,0.0004904940903763863,0.00027574674685696245,,,0.0006274722311827561,0.0002596244384925155,8.569924953339173e-05,,,0.00023507955329109712,,
Romain2017,9,pec. maj.,1.005220502693076e-05,,,6.144802959840062e-05,1.0731584037994822e-05,1.8597940538215976e-05,,,1.3095078675201952e-05,6.322257490200286e-06,0.00021513634023558563,,,0.00021311588531047981,,
Romain2017,9,post. delt.,0.00015660049100452262,,,0.0023946969494600652,0.0001666258431391595,0.000523046445276519,,,0.00037260321531943014,0.0003018623113330008,0.00014641757141872576,,,2.2374342251460282e-05,,
